id,科目,章,問題種別,年度,問題番号,曜日グループ,問題文,解答,解説
100,生保2,1,中問,,,3,(14) 金融庁提出用の利源分析を行う際の両建勘定を４つあげ、内容と役割を説明せよ。,"＜予定事業費＞
・営業保険料に含まれる付加保険料部分であり、通常、利源分析では「利源枠」に基づく予定事業費が使用される。
・費差損益に収益計上することで、実際の事業費との差額を費差損益として認識する。一方で、死差損益に費用計上し、営業保険料から控除することで、純保険料を求める役割を果たす。

＜予定利息＞
・責任準備金に対して予定利率に基づき計算した利息であり、通常､利源分析では、保険料計算基礎率による５年チルメル式責任準備金に対する予定利息を計算する。
・死差損益に収益計上し、責任準備金等の増加額（費用）から予定利息で増加する部分を差引くことで、死差損益の調整を行う。一方で、利差損益に費用計上することで、予定利息を上回る部分を利差損益として認識する。

＜（年始、年末）諸積増＞
・実際に会計上積立てている責任準備金（保険料積立金＋未経過保険料）と利源分析の計上基準に基づく責任準備金との差額である。
・死差損益に計上することで、死差損益上の責任準備金を利源分析用の基準に修正する役割を果たす。一方で、逆勘定を責任準備金関係損益に計上することで、諸積増の増減による損益への影響を表す。

＜解約・失効契約の消滅時保険料積立金＞
・解約・失効契約に対する消滅時の保険料積立金部分であり、保険料計算基礎および５年チルメル式で評価する。
・解約・失効契約は、年始に保険料積立金が計上されるが、年末には契約が消滅しているため、消滅時保険料積立金を死差損益に費用計上することで、死差損益のバランスを図り、解約・失効による損益を死差損益に含めないよう調整している。一方で責任準備金関係損益に収益計上することで、実際に解約・失効等で支払った解約返戻金との差額を解約失効益として認識する役割を果たす。

＜復活契約の失効時保険料積立金＞
・復活契約に対する失効時点の保険料積立金部分であり、保険料計算基礎及び5年チルメル式で評価する。
・解約・失効契約の消滅時保険料積立金と同様に死差損益のバランスを図ったり、復活に伴い過去に計上した解約失効益の取り消しを認識する役割を果たす。

＜変額保険に係わる両建て勘定科目（特別勘定調整、予定事業費修正、など）＞
・特別勘定調整:変額保険では特別勘定の収支は責任準備金繰り入れを含めゼロとなる一方、責任準備金比例で徴収する付加保険料や危険保険料等の影響を考慮した場合に、特別勘定の各利源がゼロとならないため、これをゼロにするための調整項目。
・予定事業費修正:変額保険の場合、特別勘定の責任準備金は純保険料式といえる一方で付加保険料が5年チルメル式となっており、そのまま危険差の利源分析を行うと損益が歪んでしまうため、これを調整するための項目。",実際のキャッシュの動き（解約返戻金の支払い等）と、責任準備金の減少額との差額を正しく計算するために、「消滅時保険料積立金」という架空の収益項目を「両建て」で計上します。
101,生保2,1,中問,,,3,"(15) 商品の多様化が進み、金融庁提出用の利源分析手法（決算状況表の一部として提出する利源分析表の様式・基準）では、各保険商品の利益特性に応じた利源別損益の把握が難しくなっている現状を踏まえ、利源分析について、以下の①、②の各問に答えなさい。

①金融庁提出用の利源分析を行う上での両建て科目である「予定利息」・「予定事業費」・「(年始・年末）諸積増」について、その内容と役割を簡潔に説明しなさい。
②金融庁提出用の利源分析手法では、各保険商品の利益特性に応じた利源別損益の把握が難しい以下の保険商品に関して、内部管理に用いる前提で利源分析を行う場合の留意点および対応策について簡潔に説明しなさい。
●選択基準緩和型商品
●低（無)解約返戻金型商品（予定解約率を保険料計算基礎に用いている商品）","①金融庁提出用の利源分析における両建て科目の概要と役割
（予定利息）
●責任準備金に対して予定利率に基づき計算した利息であり、保険料計算基礎率による5年チルメル式責任準備金に対する予定利息を計算する。
●死差（危険差）損益に収益計上し、責任準備金等の増加額（費用）から予定利息で増加する部分を差し引くことで貯蓄保険料を求める役割を果たす。（更に純保険料からこの貯蓄保険料を差し引いたものが危険保険料となる｡）一方で、利差損益に費用計上することで、予定利息を上回る部分を利差損益として認識する。
（予定事業費）
●営業保険料に含まれる付加保険料部分であり、「利源枠｣に基づく予定事業費が使用される。
●費差損益に収益計上することで、実際の事業費との差額を費差損益として認識する。一方で、死差（危険差)損益に費用計上し、営業保険料から控除することで、純保険料を求める役割を果たす。
（(年始・年末）諸積増）
●実際に会計上積立てている責任準備金（保険料積立金十未経過保険料) と利源分析の計上基準に基づく責任準備金（保険料計算基礎率による5年チルメル式責任準備金）との差額である。
●死差（危険差）損益に計上することで、死差（危険差）損益上の責任準備金を利源分析用の計上基準に修正する役割を果たす。一方で､逆勘定を責任準備金関係損益に計上することで、諸積増の増減による損益への影響を把握する。

②従来の金融庁提出用の利源分析手法では、適切な利源別損益の把握が難しい保険商品への対応
＜各商品において利源分析を行う上での留意点及び内部管理に用いる際の具体的な方策＞
●利源分析は、
・計算基礎率の妥当性
・利源毎の収益の状況
・契約者配当の公平性
等を知るために行われるものの、その手法は様々であり、目的に応じた分析を行うことが必要である。
監督用の決算状況表の一部として提出する利源分析表は比較可能性の観点から､金融庁により様式・基準が指定されているが、多くの会社は、これを目的に応じて修正したうえで分析している。

○選択基準緩和型商品（リスク細分型商品）
●費差損益において危険選択・査定費用が減少（増加）する分、一般的な商品に比べて死差（危険差）損益が悪化（改善）することが考えられる。このことから、各利源のみで損益を把握するだけでなく、費差損益と死差（危険差）損益をあわせた一体的な損益把握により、商品の収益性を分析することが考えられる。
○低（無）解約返戻金型商品（予定解約率を保険料計算基礎に用いている商品）
●予定解約率を保険料計算基礎に用いている商品では、解約返戻金の削減分が、残存契約の保険料積立金の積立財源および保険金等の支払財源となる仕組みとなっている。
● このため、死差（危険差）損益計算上、予定解約率による「解約・失効契約の消滅時保険料積立金」を死差(危険差)損益の収入項目として織り込まない場合､死差(危険差）損益が過少となってしまう。
●具体的には、予定解約率通りに解約が発生したと仮定した場合に消滅する契約に対応する保険料積立金(に解約返戻金の削減割合を乗じた金額)を両建て科目として、死差(危険差）損益に収益計上するとともに、責任準備金関係損益に費用計上することで、適正化を図ることが必要と考えられる。
●また、低（無）解約返戻金型商品に限らず、新契約費の未回収分としての解約控除については、責任準備金関係損益として把握されるものの、費差損益との調整を図ることが考えられる。

【＋α】
＜従来の金融庁提出用の利源分析手法では､適切な利源別損益の把握が難しい保険商品例＞
・外貨建商品
・第三分野商品
・ＭＶＡ(市場価格調整）機能付商品
・選択基準緩和型商品
・リスク細分型商品
・低（無)解約返戻金型商品（予定解約率を保険料計算基礎に用いている商品）
・変額商品
・追加責任準備金を計上している商品
・再保険に付した商品

○外貨建商品
●費差損益において、収入（予定事業費）は外貨建である一方、支出（事業費）の多くは円建であり、為替変動の影響を受ける。このため、為替変動の影響を分離して費差損益を分析することが考えられる。
●資産側の為替変動による損益への影響は利差損益または価格変動損益で把握される一方、負債の為替変動は死差（危険差）損益もしくは責任準備金関係損益で把握されるため、一体的な損益把握ができない。その場合、為替変動分について両建て科目を用いて調整することが考えられる。
●また、給付金額に円建の最低保証があり、為替変動の影響で最低保証による給付の上乗せが発生した場合、死差（危険差）損益のマイナス要素となるが､この影響について分離して死差（危険差）損益を分析することが考えられる。

○第三分野商品
●死差（危険差）損益は死亡要因・疾病要因を一体的に把握するため、死亡および疾病給付の両方を持ち合わせる第三分野商品の、死亡・疾病それぞれの死差（危険差）損益への影響までは把握できていない。これについては、死差（危険差）損益を要因（死亡・疾病)ごとに分解して、計算基礎率の妥当性等を確認する必要があると考える。

○ＭＶＡ(市場価格調整）機能付商品
●会計上積み立てる責任準備金はMax (解約返戻金、責任準備金計算基礎率による責任準備金）であり、金利低下局面では、「解約返戻金＞責任準備金計算基礎率による責任準備金」となるため、責任準備金の計算基礎率に織り込まれていない更なる積増負担が発生し、死差（危険差）損の発生要因となる。そこで、MVAによる積増負担については、両建て科目を新規に設定し、死差（危険差）損益以外で把握することが考えられる。
●具体的には、金利低下により生じる損益であることから、利差損益や価格変動損益に計上することが考えられる。一方、マッチング運用を行っている場合、実際の解約発生時には（資産側と負債側のネットとしての）実質的な損益は発生せず、解約までの期中の期間損益のみがＭＶＡの影響で歪めていることを鑑み、責任準備金関係損益で把握することも考えられる。

○変額商品
●一般的に、責任準備金比例で付加保険料を徴収する仕組みであり、特別勘定残高に依存するため、資産の価格変動により費差損益に歪みが生じる可能性がある。内部管理上は、資産価格の変動に伴う影響を価格変動損益で認識するなど、利源間で調整することも考えられる。
●保険金額等を最低保証している変額商品においては、最低保証Vの積増負担は責任準備金関係損益として計上されるが、発生要因が対象資産の価格変動であることに鑑みれば、価格変動損益として認識することも考えられる。ただし、契約消滅（死亡や解約等）による最低保証Vの戻入により価格変動損益に歪みが生じる懸念がある場合には、利源間で別途調整することも併せて検討すべきと考える。

○追加責任準備金を計上している商品
● 1号収支分析や負債十分性テスト、施行規則第69条第5項に基づき追加責任準備金を計上している場合、当該計上額の増減は責任準備金関係損益として認識される。発生要因が発生率の悪化や利回りの低下である場合、内部管理上は、各々の発生要因に基づき死差（危険差）損益や利差損益等との調整を行うことも考えられる。
●なお、当該計上額は計算前提や積立方法等により大きく変動することに留意が必要である。たとえば、金利低下により1号収支分析で将来の積立不足が発生した場合、(単純化すれば）将来の利差損現価（数年分の利差損の累積）を追加責任準備金として一括で費用計上するため、単年度の期間損益から計算基礎率の妥当性を判断する目的としては活用できない可能性がある。当該事象を踏まえれば、利源分析の目的について十分留意したうえで、調整を行わない（そのまま責任準備金関係損益で把握する）整理も考えられる。

○再保険に付した商品
●金融庁提出用の利源分析においては､再保険取引に係る損益(再保険収入や再保険料）は死差（危険差）損益に計上される。危険保険料式等の保険リスクのヘッジを目的とした伝統的な再保険の場合は死差（危険差)損益による認識は合理的と思われるが、非伝統的な目的で実施される再保険（事業費支出負担の平準化や投資リスクの移転）の場合は､費差損益や利差損益等との利源間調整を行うことも検討すべきである。

○その他
●近年の国内低金利環境を踏まえ、多くの会社が円建保険商品向けの運用資産としてヘッジ付外債を組み入れている。この場合、実質的には「利配＋（金融派生商品費用の一部である）ヘッジコスト」で予定利息を賄っているかが重要となるが、ヘッジコストは価格変動損益で把握されるため、利差損益と価格変動損益に歪みが生じている。
これに関しては、ヘッジコストを価格変動損益から利差損益に移す調整や、利差損益と価格変動損益の一体的な管理などにより、損益把握することが考えられる。
●外貨建て商品やＭＶＡ(市場価格調整)機能付商品、最低保証付き変額商品のように、市場変動による負債側の変動が直接費用計上される場合、これまで記載のとおりこの影響を価格変動損益で把握することが考えられるが、これについては資産側の損益計算書への影響も踏まえた対応を検討することも重要である。たとえば、「その他有価証券」について全部純資産直入法で処理している場合は、資産側の市場変動が損益計算書上に与える影響は有価証券売却損益や減損（いわゆる15％ルール損等）などに限られており、負債側の損益に関する利源の調整が逆にトータルとしての各利源の損益に歪みを生じさせる可能性が存在することに留意すべきである。
●なお、内部管理における利源分析は、分析の重要度、分析精度と実務負荷のバランス、時系列分析や他社比較の必要性などを考盧した上で実施すべきである。また、契約セグメント別分析やEV等を用いた将来利益現価ベースの利源分析を併用すること等により、様々な視点から分析・評価を行い、経営に役立てていくことが重要である。",特殊な商品は、画一的な法定ルールで利源分析を行うと「死差益」等が実態以上に大きく見えてしまうため、社内の内部管理では独自の基準で補正して分析します。
102,生保2,3,中問,,,3,(16) 決算時の利益を契約者配当（社員配当を含む） として契約者に還元するにあたっての、決算利益の特性の視点からの留意点について、簡潔に説明しなさい。,"＜契約者配当財源との相違＞
・決算時の利益と契約者配当財源としての分配可能な利益は異なっている。
・利益には、即座に契約者に還元すべき部分と、将来のソルベンシー確保と契約者配当の向上・安定性維持のために会社に留保しておくべき部分がある。
・生命保険会社において生じた利益は、この利益が概算で収入した保険料の割戻しであるとの考え方にたてば、基本的には契約者に帰属する性格のものであると考えることができる。しかし、決算時の利益を全てその年度の契約者に還元してしまうことは、その利益の特質から好ましいことではない。すなわち、ソルベンシー確保のために、あるいは、契約者配当の向上・安定性維持のために、その一部を会社に留保しておかなければならない。

＜契約群団利益との相違＞
・各契約群団にとっての実際の利益は、責任準備金の積立方式とは独立に定まるが、決算時の利益は責任準備金の関数であり、契約期間を通じて両者は一致することを考えれば、契約途中での決算時の利益は、あくまでも一つの責任準備金の積立方式による評価数値でしかないとの考え方もできる。

＜生命保険契約の長期性＞
・決算時の利益は、単年度における利益であって、各契約群団にとっての真の利益はその契約群団が完全消滅して初めて判明するものである。
・生命保険契約は長期のものであるから、契約期間中の特定の年度だけを取り上げた単年度の利益だけを見ても、当該契約の真の会社への利益の貢献度は判明しない。

＜配当開始期＞
・契約者配当に対応する財源は、保険年度式の利益が基本となるが、実際に決算において把握できるのは事業年度式の利益である。契約者配当とその財源となる利益の期間対応に留意しておく必要がある。
・3年目配当の場合、利益が生まれた事業年度は、その決算で割り当てる契約者配当に対応する保険年度から平均して半年遅れている。契約者配当とその財源となる利益の期間対応に留意しておく必要がある。
・満期等の消滅時には、2年分の財源を準備することが必要となる点も留意が必要である。

＜決算利益の不安定性＞
・決算利益自体、契約者配当に直接影響させることが適当でない様々な要因によって変動する可能性があり、安定的とならない一面を有している。たとえば、以下が挙げられる。

◆新契約が高進展した年度における（現行の利益の評価方式の下での）利益の圧迫
◆地震、災害等の異常危険の発生による損失の発生
◆経済環境の急激な変化による財務収益の大きな変動
◆会計基準等を含めた法令等の変更による収支の変動",単年度の決算で出た利益を全額配当に回すと、将来の金利低下や巨大災害時に会社が傾く恐れがあるため、長期的な視点で「配当」と「内部留保」のバランスを取ることが必須です。
103,生保2,3,中問,,,3,(19) 決算時の利益（剰余）を契約者配当（社員配当を含む）として契約者に還元するにあたっての留意点について、「契約者配当の特性の視点」からの留意点について、簡潔に説明しなさい。,"＜契約者配当の特性の視点＞
１．契約者配当の公平性
・契約者間の公平性といっても、会社経営の健全性の確保と契約者全体の利益確保がこれに優先される。
・同一世代間の公平性と世代を超えた公平性が求められるが。両者は相反する一面を有している。
・契約者の納得性が得られる公平性でなければならないが、それは数理的な公平性と必ずしも一致しない｡またその要求するものは時代とともに変化する。
・実務上は簡明性が求められるが、それを失ってまで厳密な公平性を追求する意義は乏しい。
２．契約者配当の安定性維持
・毎年の剰余は各種要因で変動する要素を含んでいる一方、保険契約は長期にわたる契約であることから、毎年の契約者配当は安定性が求められる。したがって、単年度の利益を全額還元してしまうことは好ましくない。また、配当方式を安定的に適用することも重要である。
３．保険料率の先行指標
・契約者配当は、概算収入された保険料の割戻しという意味合いに加えて、将来の保険料率設定の先行指標としての意味合いもある。
４．既契約者の保険料の調整機能
・予定基礎率を改定して低料を行い、既契約に保険料改定を遡及せずに料率差を調整配当という形で事後的に精算する場合、一旦、利益という過程を通った料率差に該当する財源から、通常の契約者配当と同様に配当割当が行われる｡この調整配当の財源となる利益は、他の利益と区分して考えることも必要であろう。",配当は「契約者間の公平性」が基本ですが、毎年の配当金が乱高下すると契約者の不満を招くため、ある程度平準化させた「安定性」との両立が実務上極めて重要になります。
104,生保2,3,中問,,,3,(18) 契約者配当の割当方式における事業年度式と保険年度式について述べよ。また、配当開始期の３年目配当と２年目配当の特徴について説明せよ。,"＜事業年度式と保険年度式について＞
・事業年度式は、事業年度に対応する剰余をそのまま契約者配当対応財源とする方法
・保険年度式は、契約者配当の対象期間を保険年度に対応させる方法
・保険契約は通常、保障期間や保険料の収入を契約日を起算点とした年単位で設定し、保険価格も保険年度を単位として計算されているため､契約者配当も保険年度に対応させる保険年度式が自然。
・事業年度式は、保険年度式を基準とした価格設定がなされず、契約者配当の計算についても保険年度に対して行う必要のない保険種類にのみ適用される

＜配当開始期について＞
・３年目配当とは、最初の割当が契約日からその日を含めて１年経過した後の事業年度末においてなされ、分配が２年経過時点（＝保険年度基準で３年目始）となる方法。
・２年目配当とは、最初の割当が契約日の属する事業年度末においてなされ、分配が１年経過時点（＝保険年度基準で２年目始）となる方法

＜３年目配当と２年目配当の特徴＞
・還元時期：３年目配当は２年目配当に比べ還元は遅れる。２年目配当は保険年度式として最も早期の還元。
・剰余との関係：３年目配当は、保険年度に対応した剰余が確定してから配当率を決定するため、２年目配当に比べ堅実。２年目配当は、保険年度に対応した剰余が未確定のまま配当率を決定するため、合理性、安定性の面への配慮が必要。
・融通性：３年目配当では、社会経済環境変化に対するキャッチアップが遅れる。２年目配当では３年目配当に比べ即応性はある。
・実務面の簡明性：３年目配当では、分配時の１年前の状態を基準とするので煩雑になりやすい。２年目配当では約款規定を含め、簡素かつ実務対応が容易。
・契約者の理解：３年目配当では必ずしも理解を得やすいとは限らないが、既に定着している。２年目配当は一般の金融商品との比較の中では理解されやすい。
・財源：３年目配当の対象契約は新契約時点から２年経過以降契約のみ。２年目配当では、３年目配当に比べ分配期待値が増大し、財源対応上、配当率水準全体にも影響。
・安定配当を前提とすると、２年目配当の場合には配当水準は保守的に設定されざるを得ず、保険期間を通して考えると必ずしも2年目配当が有利とは限らない。
・貯蓄性指向の商品について他業界の商品対比という観点からすると３年目配当は配当金の分配が一年遅れるので早期解約契約に厳しい。",利益が確定してから慎重に配当を払う「3年目配当」に対し、「2年目配当」は利益確定前に見込みで早く支払うため、契約者の受取実感は高いものの、会社の財務リスクはやや高まります。
105,生保2,3,中問,,,3,(19) 利差配当、危険差配当について簡潔に説明し決定する上で留意すべき点を説明せよ。,"＜利差配当＞
・責任準備金の予定利息を上回る運用益からなる利源分析上の利差益を主たる財源とするものであり、配当対象責任準備金に利差配当率を乗じて得られる。

留意点
○安定配当と弾力性
・利差損益の状況や運用効率指標との連動性等に留意しながらある程度の弾力性、変動性を持った配当率設定が必要
○保険種類間のバランス
・運用資産が同じであれば保険種類が異なっていても同じ配当基準利回りが設定されるべき。
・一方で､公正かつ衡平な配当も求められおり、収支の貢献度に応じた率設定を行う観点からは｢異なる予定利率で異なるリスク水準を抱えることの反映｣｢商品特性を考慮した区分経理による運用成果の反映｣「保険料の投入タイミングによる運用成果」も重要である。
○配当対象責任準備金
・保険料計算基礎率と責任準備金計算基礎率のどちらの基礎率で評価した責任準備金を用いるかという問題がある。
・責任準備金計算基礎率を用いる場合(負債としての性質を重視)、同じ責任準備金で積み立てられている契約の中でも､保険料計算基礎率が異なる可能性があり､契約者からみれば理解されにくい。
・保険料計算基礎率を用いる場合(分配財源の分配基準としての考え方を重視)、責任準備金の積立負担をどのように調整するかという技術的問題がある。

＜危険差配当＞
・実際死亡率等が予定死亡率等を下回り､危険差益が出た場合はその危険差益を財源として契約者に還元するものである。
･危険差配当においても公平性の実現が第一義であるが、保険の本来的機能が大数の法則を前提とした死亡危険の平均化によりもたらされる以上､契約者配当における公平性は保険料設定区分に応じて実現されれば十分であるとも考えられる。

留意点
Ｏ診査方法
・診査方法によって死亡率が異なるため、危険差益配当率に反映させることも考えられる。
・診査方法に選択の余地があるにもかかわらず､事後的に契約者配当で価格調整がなされてしまうと契約者理解が得難い可能性もある。
○経過年数
・実際の死亡率においても選択効果が加入後一定期間は認められるため、これを危険差益配当率に反映されることが考えられる。
・どの程度の経過まで選択効果が認められるかは必ずしも一意で判明するものではないため、率設定に際しては十分な分析が必要。

その他
・年齢､性別、診査別､経過年数別の他にも、死亡率が異なる要素として喫煙､職業､居住地域、保険金額等があげられる。ただし､契約締結後には人手困難な情報を契約者配当に組み込むことは実務的な観点からは難しい｡",利差配当は「どの責任準備金をベースに計算するか」で還元額が変わる技術的難しさがあり、危険差配当は「加入直後の健康な状態（選択効果）」をどう反映するかが公平性の鍵となります。
106,生保2,3,中問,,,3,(20) 利源別配当方式における費差配当について簡潔に説明し､決定する上で留意すべき点を説明しなさい。,"＜費差配当の説明＞
・予定事業費として収入したうち実際の経費支出を差し引いた額を主たる財源として契約者に還元するものであり､一般的には､保険金額×費差配当率として算出される。
・予定事業費は通常､新契約費､維持費､集金費から成っているが､費差益の大宗が維持費部分から生じており､保険料設定時からその後の経営効率化による利益を還元するという意味が大きい。

＜決定する上での留意点＞
(a)経過年数
・生命保険契約の収支構造の大きな特徴として､付加保険料の収入と手数料等の経費の支出タイミングのズレがある｡すなわち､販売時にはその手数料を契約初期に支出する一方で､付加保険料は平準的に収入されるために､契約初期では費差収支はマイナスとなり､その後解消されるという構造となる。
・このズレは､技術的には責任準備金の積立方式で一定程度は対応可能であるが､基本的には､既存契約の費差益で新契約の費差損をカバーするという､契約世代間の貸借を起こしている。
・契約世代間の貸借を許さない立場をとれば､初年度に対応する費差配当はゼロとし､次年度以降(あるいは費差益発生年度以降)から契約者配当を行うべきとする考え方もある。
・保有契約全体で新契約費を賄うという立場から､他利源も含めた全体として初年度から剰余が出ていることを踏まえて､従来は維持費部分の益について早期還元する趣旨からも初年度割当分から費差配当を行っていた。
・近年は､契約ごとの収支貢献度に応じた契約者配当を促進する観点から､契約初期の費差配当は抑制されているケースが多い。

(b)保険金額
・保険金額等の契約量に比例しない固定費に基づく経費率の差異を反映させる意味での保険金額ランク別配当率は、同趣旨を保険料に反映する保険料高額割引とはその特徴において異なる部分がある。
・契約者配当では､毎年の費差益状況に応じて金額ランクを変更することも可能であるが､高額割引という形で保険料率に組み込まれてしまうと､その変更は容易ではなく､硬直的にならざるを得ない。
・近年は､予定利率の引下げによる保険料引上げを経営効率化でカバーする観点から､保険料高額割引を導入しているケースが多いが､既契約にもその効果は享受されるべきであり、保険金額ランク別費差配当の導入は､その一つの解決策になるであろう。
・こうした関係も踏まえると､保険料だけでなく、契約者配当に関しても､将来の物価動向、事業費動向を見越した率設定を考慮すべきであろう。

(c)責任準備金の積立方式
・現在､新契約費は手数料見合いで設定されている観点から､契約者配当はなされていないため､責任準備金の積立方式による責任準備金の計算が全期チルメル方式以外で行われた場合、即ち責任準備金がそれより厚く積まれた場合は使用出来る付加保険料枠は縮小し、事業費との対比は不自然なものとなる。
・このような場合には政策的に削減された付加保険料から事業費を支払った残額から費差配当を拠出すべきとすることは必ずしも妥当ではなく営業保険料の算出に組み込まれている付加保険料とそれに対応する経費との関連で費差配当を考慮すべきであるという見方もある。",費差配当は、契約初期の多額な経費負担（新契約費）と、後から平準的に入ってくる付加保険料との「タイムラグ」をどう調整し、世代間の不公平を無くすかが最大の論点です。
107,生保2,3,中問,,,3,(21) 「利源別配当方式」と「アセットシェア配当方式」について、それらの利点および留意事項も含めて簡潔に説明せよ。,"・利源別配当方式とは、契約者（社員）配当の対象となる金額をその発生の原因ごとに把握し、それぞれ各保険契約の責任準備金、保険金その他の基準となる金額に応じて計算し、その合計額を分配する方法である。
・典型的には、死亡率､利率､事業費の３要素を用いる。ただし、これらの要素については、保険料計算基礎率と会社の年度決算に基づく経験率から必ずしもストレートに導き出せるものではない。
・アセットシェア配当方式とは、保険契約者が支払った保険料及び保険料として収受した金銭を運用することによって得られる収益から、保険金、返戻金その他の給付金の支払、事業費の支出その他の費用等を控除した金額に応じて分配する方法である。

・利源別配当方式は、剰余をその源泉に応じて、分配するものであり、
・配当率の立案等にもつなげやすい明解な方式である。
・各利源別の剰余がすべてプラス、あるいは各事業年度毎に配当を完結する（剰余や損失を翌年度以降にキャリーオーバーする必要がない）場合等に適した方法である。
・逆に言えば、各利源別の剰余がマイナスであることがあると、損失を翌年度以降にキャリーオーバーできるよう工夫が必要である。
・また、例えば死差益の選択効果による差異、新契約費の対枠超過などの点で、継続契約者と早期に消滅する契約者との間の公平性等を考慮する　必要がある。

・一方、アセットシェア配当方式は、利源別ではなく総合収益から剰余を捉える方式である。
・直接的に配当率の立案につなぐのは難しい面があるものの、
・一部の利源の剰余がマイナスであったり、剰余や損失を翌年度以降にキャリーオーバーせざるを得ない場合等に適した方法である。
・特に単年度ごとに還元することが困難なキャピタルゲイン（実現分および未実現分）の還元には相応しい方式であると考えられる。",「利源別」は死差・利差・費差それぞれの黒字を還元するシンプルさが強みですが、赤字の利源がある場合や、株式売却益（キャピタルゲイン）などをトータルで還元するには「アセットシェア方式」が適しています。
108,生保2,3,中問,,,3,(22) 生命保険会社の保険計理人の実務基準に規定されている公正・衡平な配当の要件および公正・衡平な配当の確認の概要について、簡潔に説明しなさい。,"・生命保険会社の保険計理人は、保険業法第121条第１項において「契約者配当又は社員に対する剰余金の分配が公正かつ衡平に行われているかどうか｡」を確認し、その結果を記載した意見書を取締役会に提出することが求められている。

配当が公正・衡平である要件および確認方法については、生命保険会社の保険計理人の実務基準において以下の通り規定されている。

○公正・衡平な配当の要件
剰余金の分配または契約者配当（以下、配当という）が、公正・衡平であるとは、以下の要件を満たすことである（第17条第２項）。
・責任準備金が適正に積み立てられ、かつ、会社の健全性維持のための必要額が準備されている状況において、配当所要額が決定されていること
・配当の割当・分配が、個別契約の貢献に応じて行われていること
・配当所要額の計算および配当の割当・分配が、適正な保険数理および一般に公正妥当と認められる企業会計の基準等に基づき、かつ、法令、通達の規定および保険約款の契約条項に則っていること
・配当の割当・分配が、国民の死亡率の動向、市場金利の趨勢などから、保険契約者が期待するところを考慮したものであること

○公正・衡平な配当の確認
配当が公正・衡平であることの確認として保険計理人は以下の確認を行わなければならない（第18条第２項）。
会社全体について、以下の要件が満たされていること
・翌期配当所要額が、相互会社では配当準備金繰入額と配当準備金中の未割当額の合計、株式会社では当期末の配当準備金（割当済未支払および積立配当金を除く）以下であること
・翌期の全件消滅ベースの配当所要額が会社の配当可能財源の範囲内であること
・翌期配当所要額が、会社の配当可能財源から会社の健全性の基準を維持するために必要な額を控除した額の範囲内であること

・区分経理の商品区分毎の翌期の全件消滅ベースの配当所要額が、当該商品区分の配当可能財源の範囲内であること。
・ただし、保険計理人が特に必要と判断する場合は、さらに細分化した保険契約群団毎に財源が確保されていることを確認しなければならない。
・また、保険計理人が合理的であると判断する場合は、複数の商品区分をまとめて、財源が確保されていることを確認することができる

・契約消滅時に最終精算として消滅時配当を行う保険種類においては、以下の要件が満たされていること
・代表契約の翌期配当額が、原則として当年度末のネットアセットシェアを超えていないこと
・代表契約の将来のネットアセットシェアが健全性の基準維持のための金額を下回っていないこと",保険計理人は、配当が「会社の体力を削りすぎていないか（財源の範囲内か）」、かつ「各契約が稼ぎ出した利益に見合っているか（アセットシェアの範囲内か）」を数学的に厳しくチェックします。
109,生保2,5,中問,,,4,(23) 事業費と生命保険会社の経営において、事業費のあり方、事業費投入の基本スタンスについて述べよ。,"＜事業費のありかた＞
・事業費は基本的には予定事業費率に基づいた付加保険料収入の枠内で賄うことが望ましい。
・事業費が総付加保険料収入を上回ることになれば､将来の保険給付の財源となるべき純保険料の蓄積を圧迫することとなり、保険会社としての健全な経営状態を危うくさせることにつながることもありえる。
・事業費が総付加保険料を下回り（総付加保険料）－（事業費）の計算から生ずる剰余が大きくなればなるほど、経営効率が高く、
・有配当保険では保険契約者に配当として還元できる財源を確保でき、
・また、新契約の予定事業費率を引き下げるなど安く保障を提供できることになり、価格競争上優位に立つことができる。
・ただし生命保険の持つ大きな特徴である契約者との長期的な取引という視点からすれば、長期的な展望を持たずムリに短期的な剰余を生ぜしめることだけを目的に行動することは、最終的に好ましくない結果をまねく。
・長期的な視野のもと、事業費をいかに効率的に投入して剰余を確保していくかということが生命保険会社経営上の大きな課題。

＜事業費投入の基本スタンス＞
・事業費投入は、売上（収入）増大へつながるものであること
・営業関係の事業費投入は、新契約高を増大させ、継続率を高め、その結果として保険料収入を増大させるのに有効なものでなければならない。

・先行投資として将来のプラス効果を確保しうるものであること
・生保経営に求められる経営効率の改善を確保するために投入される事業費は､投下される事業費の量とその効果を十分に見極め投入の可否および投入の規模を決定する必要がある。

・より低コストな事業費投入を常に図ること
・既存の経費支出に関しては､同じ効果を出すのにより少ない事業費で対応することが求められる。",事業費（経費）の無駄を省き効率化することは、そのまま配当の増額や保険料の値下げ（競争力強化）に直結するため、生命保険経営における最重要課題の一つです。
